Selena Gomez, Gomez Kiss & Tell, The group released their Kiss & Tell (Selena Gomez & Scene album) first studio album in August 2009, > web url  title Kiss & Tell by Selena Gomez & The Scene  publisher iTunes Store  date September 29, 2009  access date June 18, 2013 > > web Michael  Slezak  url  title Kiss & Tell  work Entertainment Weekly  date September 23, 2009  access date June 19, 2010 >  name "nochelatina1"> web url Gomez Kiss & Tell review  publisher Nochelatina.com  access date November 12, 2014 > > web url  title Music – Album Review – Selena Gomez & The Scene  'Kiss & Tell'  work Digital Spy  date April 19, 2010  access date June 19, 2010 > which debuted at number nine on Billboard 200 Billboard 200 albums chart in United States with first week sales of 66,000 copies.
Selena Gomez, Nochelatina.com, The group released their Kiss & Tell (Selena Gomez & Scene album) first studio album in August 2009, > web url  title Kiss & Tell by Selena Gomez & The Scene  publisher iTunes Store  date September 29, 2009  access date June 18, 2013 > > web Michael  Slezak  url  title Kiss & Tell  work Entertainment Weekly  date September 23, 2009  access date June 19, 2010 >  name "nochelatina1"> web url Gomez Kiss & Tell review  publisher Nochelatina.com  access date November 12, 2014 > > web url  title Music – Album Review – Selena Gomez & The Scene  'Kiss & Tell'  work Digital Spy  date April 19, 2010  access date June 19, 2010 > which debuted at number nine on Billboard 200 Billboard 200 albums chart in United States with first week sales of 66,000 copies.
Selena Gomez, November 12, 2014, The group released their Kiss & Tell (Selena Gomez & Scene album) first studio album in August 2009, > web url  title Kiss & Tell by Selena Gomez & The Scene  publisher iTunes Store  date September 29, 2009  access date June 18, 2013 > > web Michael  Slezak  url  title Kiss & Tell  work Entertainment Weekly  date September 23, 2009  access date June 19, 2010 >  name "nochelatina1"> web url Gomez Kiss & Tell review  publisher Nochelatina.com  access date November 12, 2014 > > web url  title Music – Album Review – Selena Gomez & The Scene  'Kiss & Tell'  work Digital Spy  date April 19, 2010  access date June 19, 2010 > which debuted at number nine on Billboard 200 Billboard 200 albums chart in United States with first week sales of 66,000 copies.
Selena Gomez, Kiss & Tell', The group released their Kiss & Tell (Selena Gomez & Scene album) first studio album in August 2009, > web url  title Kiss & Tell by Selena Gomez & The Scene  publisher iTunes Store  date September 29, 2009  access date June 18, 2013 > > web Michael  Slezak  url  title Kiss & Tell  work Entertainment Weekly  date September 23, 2009  access date June 19, 2010 >  name "nochelatina1"> web url Gomez Kiss & Tell review  publisher Nochelatina.com  access date November 12, 2014 > > web url  title Music – Album Review – Selena Gomez & The Scene  'Kiss & Tell'  work Digital Spy  date April 19, 2010  access date June 19, 2010 > which debuted at number nine on Billboard 200 Billboard 200 albums chart in United States with first week sales of 66,000 copies.
Selena Gomez, Digital Spy, The group released their Kiss & Tell (Selena Gomez & Scene album) first studio album in August 2009, > web url  title Kiss & Tell by Selena Gomez & The Scene  publisher iTunes Store  date September 29, 2009  access date June 18, 2013 > > web Michael  Slezak  url  title Kiss & Tell  work Entertainment Weekly  date September 23, 2009  access date June 19, 2010 >  name "nochelatina1"> web url Gomez Kiss & Tell review  publisher Nochelatina.com  access date November 12, 2014 > > web url  title Music – Album Review – Selena Gomez & The Scene  'Kiss & Tell'  work Digital Spy  date April 19, 2010  access date June 19, 2010 > which debuted at number nine on Billboard 200 Billboard 200 albums chart in United States with first week sales of 66,000 copies.
Selena Gomez, April 19, 2010, The group released their Kiss & Tell (Selena Gomez & Scene album) first studio album in August 2009, > web url  title Kiss & Tell by Selena Gomez & The Scene  publisher iTunes Store  date September 29, 2009  access date June 18, 2013 > > web Michael  Slezak  url  title Kiss & Tell  work Entertainment Weekly  date September 23, 2009  access date June 19, 2010 >  name "nochelatina1"> web url Gomez Kiss & Tell review  publisher Nochelatina.com  access date November 12, 2014 > > web url  title Music – Album Review – Selena Gomez & The Scene  'Kiss & Tell'  work Digital Spy  date April 19, 2010  access date June 19, 2010 > which debuted at number nine on Billboard 200 Billboard 200 albums chart in United States with first week sales of 66,000 copies.
Selena Gomez, June 19, 2010, The group released their Kiss & Tell (Selena Gomez & Scene album) first studio album in August 2009, > web url  title Kiss & Tell by Selena Gomez & The Scene  publisher iTunes Store  date September 29, 2009  access date June 18, 2013 > > web Michael  Slezak  url  title Kiss & Tell  work Entertainment Weekly  date September 23, 2009  access date June 19, 2010 >  name "nochelatina1"> web url Gomez Kiss & Tell review  publisher Nochelatina.com  access date November 12, 2014 > > web url  title Music – Album Review – Selena Gomez & The Scene  'Kiss & Tell'  work Digital Spy  date April 19, 2010  access date June 19, 2010 > which debuted at number nine on Billboard 200 Billboard 200 albums chart in United States with first week sales of 66,000 copies.
Selena Gomez, number nine, The group released their Kiss & Tell (Selena Gomez & Scene album) first studio album in August 2009, > web url  title Kiss & Tell by Selena Gomez & The Scene  publisher iTunes Store  date September 29, 2009  access date June 18, 2013 > > web Michael  Slezak  url  title Kiss & Tell  work Entertainment Weekly  date September 23, 2009  access date June 19, 2010 >  name "nochelatina1"> web url Gomez Kiss & Tell review  publisher Nochelatina.com  access date November 12, 2014 > > web url  title Music – Album Review – Selena Gomez & The Scene  'Kiss & Tell'  work Digital Spy  date April 19, 2010  access date June 19, 2010 > which debuted at number nine on Billboard 200 Billboard 200 albums chart in United States with first week sales of 66,000 copies.
Selena Gomez, Billboard 200 Billboard 200, The group released their Kiss & Tell (Selena Gomez & Scene album) first studio album in August 2009, > web url  title Kiss & Tell by Selena Gomez & The Scene  publisher iTunes Store  date September 29, 2009  access date June 18, 2013 > > web Michael  Slezak  url  title Kiss & Tell  work Entertainment Weekly  date September 23, 2009  access date June 19, 2010 >  name "nochelatina1"> web url Gomez Kiss & Tell review  publisher Nochelatina.com  access date November 12, 2014 > > web url  title Music – Album Review – Selena Gomez & The Scene  'Kiss & Tell'  work Digital Spy  date April 19, 2010  access date June 19, 2010 > which debuted at number nine on Billboard 200 Billboard 200 albums chart in United States with first week sales of 66,000 copies.
Selena Gomez, United States, The group released their Kiss & Tell (Selena Gomez & Scene album) first studio album in August 2009, > web url  title Kiss & Tell by Selena Gomez & The Scene  publisher iTunes Store  date September 29, 2009  access date June 18, 2013 > > web Michael  Slezak  url  title Kiss & Tell  work Entertainment Weekly  date September 23, 2009  access date June 19, 2010 >  name "nochelatina1"> web url Gomez Kiss & Tell review  publisher Nochelatina.com  access date November 12, 2014 > > web url  title Music – Album Review – Selena Gomez & The Scene  'Kiss & Tell'  work Digital Spy  date April 19, 2010  access date June 19, 2010 > which debuted at number nine on Billboard 200 Billboard 200 albums chart in United States with first week sales of 66,000 copies.
Selena Gomez, first week, The group released their Kiss & Tell (Selena Gomez & Scene album) first studio album in August 2009, > web url  title Kiss & Tell by Selena Gomez & The Scene  publisher iTunes Store  date September 29, 2009  access date June 18, 2013 > > web Michael  Slezak  url  title Kiss & Tell  work Entertainment Weekly  date September 23, 2009  access date June 19, 2010 >  name "nochelatina1"> web url Gomez Kiss & Tell review  publisher Nochelatina.com  access date November 12, 2014 > > web url  title Music – Album Review – Selena Gomez & The Scene  'Kiss & Tell'  work Digital Spy  date April 19, 2010  access date June 19, 2010 > which debuted at number nine on Billboard 200 Billboard 200 albums chart in United States with first week sales of 66,000 copies.
Selena Gomez, 66,000, The group released their Kiss & Tell (Selena Gomez & Scene album) first studio album in August 2009, > web url  title Kiss & Tell by Selena Gomez & The Scene  publisher iTunes Store  date September 29, 2009  access date June 18, 2013 > > web Michael  Slezak  url  title Kiss & Tell  work Entertainment Weekly  date September 23, 2009  access date June 19, 2010 >  name "nochelatina1"> web url Gomez Kiss & Tell review  publisher Nochelatina.com  access date November 12, 2014 > > web url  title Music – Album Review – Selena Gomez & The Scene  'Kiss & Tell'  work Digital Spy  date April 19, 2010  access date June 19, 2010 > which debuted at number nine on Billboard 200 Billboard 200 albums chart in United States with first week sales of 66,000 copies.
Selena Gomez, CHART, name "CHART info billboard.com"> magazine Caulfield Keith  author2 Herrera, Monica  title Barbra Streisand Surprises With Ninth No. 1 on Billboard 200 magazine Billboard (magazine) Billboard  url 7, 2009  access date October 7, 2009 >
Selena Gomez, Caulfield Keith, name "CHART info billboard.com"> magazine Caulfield Keith  author2 Herrera, Monica  title Barbra Streisand Surprises With Ninth No. 1 on Billboard 200 magazine Billboard (magazine) Billboard  url 7, 2009  access date October 7, 2009 >
Selena Gomez, Monica  title, name "CHART info billboard.com"> magazine Caulfield Keith  author2 Herrera, Monica  title Barbra Streisand Surprises With Ninth No. 1 on Billboard 200 magazine Billboard (magazine) Billboard  url 7, 2009  access date October 7, 2009 >
Selena Gomez, Ninth, name "CHART info billboard.com"> magazine Caulfield Keith  author2 Herrera, Monica  title Barbra Streisand Surprises With Ninth No. 1 on Billboard 200 magazine Billboard (magazine) Billboard  url 7, 2009  access date October 7, 2009 >
Selena Gomez, 1, name "CHART info billboard.com"> magazine Caulfield Keith  author2 Herrera, Monica  title Barbra Streisand Surprises With Ninth No. 1 on Billboard 200 magazine Billboard (magazine) Billboard  url 7, 2009  access date October 7, 2009 >
Selena Gomez, Billboard 200, name "CHART info billboard.com"> magazine Caulfield Keith  author2 Herrera, Monica  title Barbra Streisand Surprises With Ninth No. 1 on Billboard 200 magazine Billboard (magazine) Billboard  url 7, 2009  access date October 7, 2009 >
